session_id,station_id,start_time,end_time,charge_time_hrs,kwh_total
20822,ST-010,2023-12-18 16:06:00,2023-12-18 19:41:52.574259618,3.6,14.39
20823,ST-012,2023-12-18 14:34:00,2023-12-18 18:23:34.001986759,3.83,19.19
20824,ST-014,2023-12-18 21:33:00,2023-12-18 22:58:55.441357876,1.43,0.5
20825,ST-002,2023-12-19 03:53:00,2023-12-19 05:37:22.562368467,1.74,11.01
20826,ST-007,2023-12-19 12:14:00,2023-12-19 14:38:34.338810299,2.41,5.98
20827,ST-005,2023-12-19 12:46:00,2023-12-19 16:00:13.073011587,3.24,14.09
20828,ST-009,2023-12-19 14:33:00,2023-12-19 18:34:25.774949134,4.02,21.85
20829,ST-008,2023-12-19 16:46:00,2023-12-19 18:28:41.589994160,1.71,6.74
20830,ST-007,2023-12-19 13:40:00,2023-12-19 16:53:58.351773417,3.23,18.55
20831,ST-015,2023-12-19 07:52:00,2023-12-19 09:17:50.855831929,1.43,6.92
20832,ST-003,2023-12-19 08:28:00,2023-12-19 10:54:55.382987415,2.45,8.56
20833,ST-011,2023-12-19 19:21:00,2023-12-19 23:15:02.750347965,3.9,14.38
20834,ST-005,2023-12-19 06:29:00,2023-12-19 10:19:39.034457496,3.84,17.33
20835,ST-009,2023-12-19 15:50:00,2023-12-19 17:47:55.913762694,1.97,3.32
20836,ST-001,2023-12-19 21:54:00,2023-12-20 01:25:26.470095064,3.52,15.12
20837,ST-014,2023-12-19 15:32:00,2023-12-19 19:33:22.684366505,4.02,15.14
20838,ST-001,2023-12-19 07:42:00,2023-12-19 07:57:11.927272462,0.25,3.22
20839,ST-009,2023-12-19 13:36:00,2023-12-19 15:59:37.542845770,2.39,11.58
20840,ST-004,2023-12-19 16:58:00,2023-12-19 19:51:39.370014225,2.89,14.8
20841,ST-015,2023-12-19 08:17:00,2023-12-19 11:25:39.833951011,3.14,9.97
20842,ST-014,2023-12-19 16:28:00,2023-12-19 19:02:24.518321084,2.57,10.77
20843,ST-002,2023-12-19 14:58:00,2023-12-19 17:46:33.406623623,2.81,13.36
20844,ST-015,2023-12-19 17:55:00,2023-12-19 18:29:09.524237588,0.57,2.16
20845,ST-004,2023-12-19 14:13:00,2023-12-19 15:56:50.984878296,1.73,8.04
20846,ST-011,2023-12-19 09:10:00,2023-12-19 11:08:42.387088687,1.98,8.95
20847,ST-013,2023-12-19 10:13:00,2023-12-19 12:52:57.018891620,2.67,12.95
20848,ST-012,2023-12-19 14:03:00,2023-12-19 14:59:38.852749199,0.94,1.44
20849,ST-007,2023-12-19 04:29:00,2023-12-19 06:34:32.530833440,2.09,9.41
20850,ST-007,2023-12-19 14:17:00,2023-12-19 16:31:02.140069439,2.23,8.69
20851,ST-013,2023-12-19 19:22:00,2023-12-19 22:47:22.326698428,3.42,15.94
20852,ST-001,2023-12-19 10:07:00,2023-12-19 12:33:24.009785193,2.44,7.84
20853,ST-007,2023-12-19 09:36:00,2023-12-19 10:35:56.744239504,1.0,13.32
20854,ST-002,2023-12-19 09:53:00,2023-12-19 13:18:09.355963672,3.42,11.04
20855,ST-012,2023-12-19 16:40:00,2023-12-19 21:44:21.508508069,5.07,25.39
20856,ST-009,2023-12-19 18:35:00,2023-12-19 20:44:28.944237536,2.16,5.1
20857,ST-015,2023-12-19 18:02:00,2023-12-19 19:06:33.164150301,1.08,4.31
20858,ST-001,2023-12-19 14:45:00,2023-12-19 17:58:41.414154199,3.23,16.17
20859,ST-013,2023-12-19 13:29:00,2023-12-19 16:54:25.906724822,3.42,19.41
20860,ST-010,2023-12-19 21:15:00,2023-12-19 22:49:17.678779831,1.57,9.99
20861,ST-012,2023-12-19 16:46:00,2023-12-19 19:56:05.903990616,3.17,17.82
20862,ST-015,2023-12-19 12:18:00,2023-12-19 16:01:05.313025387,3.72,13.92
20863,ST-015,2023-12-19 04:37:00,2023-12-19 09:18:30.477941053,4.69,21.44
20864,ST-002,2023-12-19 11:04:00,2023-12-19 13:57:38.371957944,2.89,10.64
20865,ST-005,2023-12-19 05:52:00,2023-12-19 06:07:08.574812288,0.25,0.5
20866,ST-014,2023-12-19 18:03:00,2023-12-19 23:35:59.476100265,5.55,27.88
20867,ST-014,2023-12-19 20:58:00,2023-12-19 23:00:49.733098018,2.05,4.33
20868,ST-009,2023-12-19 11:19:00,2023-12-19 12:40:07.845425728,1.35,4.35
20869,ST-007,2023-12-19 15:24:00,2023-12-19 18:09:23.187141507,2.76,10.2
20870,ST-003,2023-12-19 09:59:00,2023-12-19 12:47:06.849016319,2.8,10.15
20871,ST-013,2023-12-19 13:00:00,2023-12-19 16:52:40.893234569,3.88,17.93
20872,ST-012,2023-12-19 12:18:00,2023-12-19 16:46:24.081012038,4.47,18.33
20873,ST-014,2023-12-19 18:25:00,2023-12-19 20:09:53.920378617,1.75,4.43
20874,ST-007,2023-12-19 11:21:00,2023-12-19 13:31:53.581945240,2.18,10.85
20875,ST-011,2023-12-19 13:29:00,2023-12-19 17:07:21.671732982,3.64,18.46
20876,ST-006,2023-12-19 09:34:00,2023-12-19 11:32:00.046332512,1.97,2.21
20877,ST-015,2023-12-19 12:08:00,2023-12-19 16:35:27.531701716,4.46,22.92
20878,ST-009,2023-12-19 16:47:00,2023-12-19 19:05:24.920178440,2.31,
20879,ST-003,2023-12-19 10:21:00,2023-12-19 13:02:58.733862374,2.7,11.09
20880,ST-005,2023-12-19 14:44:00,2023-12-19 17:58:15.824125185,3.24,14.9
20881,ST-008,2023-12-19 16:07:00,2023-12-19 20:45:47.388768310,4.65,14.18
20882,ST-002,2023-12-19 13:11:00,2023-12-19 17:18:06.744844528,4.12,20.49
20883,ST-007,2023-12-19 11:35:00,2023-12-19 14:59:15.561062258,3.4,13.18
20884,ST-001,2023-12-19 10:30:00,2023-12-19 13:35:11.885794421,3.09,15.49
20885,ST-015,2023-12-20 20:50:00,2023-12-20 21:02:00.000000000,0.2,0.5
20886,ST-001,2023-12-20 04:56:00,2023-12-20 08:24:22.186833063,3.47,20.72
20887,ST-008,2023-12-20 19:15:00,2023-12-20 20:57:20.425320297,1.71,3.16
20888,ST-006,2023-12-20 09:16:00,2023-12-20 12:16:54.043584788,3.02,16.53
20889,ST-005,2023-12-20 07:39:00,2023-12-20 11:12:17.233165408,3.55,14.59
20890,ST-003,2023-12-20 09:17:00,2023-12-20 10:59:38.794545633,1.71,10.6
20891,ST-002,2023-12-20 18:02:00,2023-12-20 20:16:55.879538423,2.25,13.78
20892,ST-005,2023-12-20 14:06:00,2023-12-20 15:34:31.012177420,1.48,8.47
20893,ST-015,2023-12-20 20:46:00,2023-12-20 23:15:53.000225390,2.5,10.45
20894,ST-014,2023-12-20 13:13:00,2023-12-20 14:41:40.455468695,1.48,1.91
20895,ST-004,2023-12-20 05:43:00,2023-12-20 08:06:14.372477979,2.39,13.08
20896,ST-009,2023-12-20 23:41:00,2023-12-21 00:28:56.670505766,0.8,5.11
20897,ST-003,2023-12-20 11:02:00,2023-12-20 13:20:47.274188218,2.31,15.17
20898,ST-012,2023-12-20 16:22:00,2023-12-20 17:44:39.258632481,1.38,7.55
20899,ST-009,2023-12-20 16:35:00,2023-12-20 17:24:25.890081779,0.82,4.65
20900,ST-014,2023-12-20 17:47:00,2023-12-20 19:58:00.201740861,2.18,6.15
20901,ST-009,2023-12-20 14:28:00,2023-12-20 18:21:39.724344139,3.89,16.04
20902,ST-014,2023-12-20 04:46:00,2023-12-20 04:58:00.000000000,0.2,2.31
20903,ST-004,2023-12-20 15:46:00,2023-12-20 15:58:00.000000000,0.2,5.24
20904,ST-008,2023-12-20 10:31:00,2023-12-20 13:49:01.951525481,3.3,14.77
20905,ST-002,2023-12-20 15:35:00,2023-12-20 19:56:01.822678939,4.35,17.89
20906,ST-004,2023-12-20 04:03:00,2023-12-20 06:26:56.246661998,2.4,6.52
20907,ST-008,2023-12-20 13:08:00,2023-12-20 16:46:54.645142800,3.65,16.82
20908,ST-006,2023-12-20 11:03:00,2023-12-20 13:47:51.781501396,2.75,10.16
20909,ST-011,2023-12-20 11:28:00,2023-12-20 15:12:03.329324830,3.73,14.41
20910,ST-007,2023-12-20 12:29:00,2023-12-20 16:23:04.219983492,3.9,22.91
20911,ST-012,2023-12-20 20:08:00,2023-12-20 22:27:04.434262735,2.32,10.8
20912,ST-008,2023-12-20 08:00:00,2023-12-20 12:15:26.202953187,4.26,19.2
20913,ST-003,2023-12-20 10:38:00,2023-12-20 15:24:22.072057785,4.77,20.57
20914,ST-014,2023-12-20 17:23:00,2023-12-20 21:44:27.578616523,4.36,17.63
20915,ST-015,2023-12-20 15:33:00,2023-12-20 17:50:26.202154428,2.29,8.93
20916,ST-008,2023-12-20 17:34:00,2023-12-20 20:22:12.587482216,2.8,12.57
20917,ST-009,2023-12-20 17:25:00,2023-12-20 20:17:51.715452408,2.88,10.07
20918,ST-013,2023-12-20 16:33:00,2023-12-20 16:56:15.045803879,0.39,1.6
20919,ST-009,2023-12-20 13:33:00,2023-12-20 16:56:10.291776472,3.39,8.64
20920,ST-005,2023-12-20 16:57:00,2023-12-20 19:56:02.870292329,2.98,12.33
20921,ST-004,2023-12-20 15:46:00,2023-12-20 17:41:03.088267060,1.92,6.36
20922,ST-009,2023-12-20 18:59:00,2023-12-20 21:34:17.386814847,2.59,15.96
20923,ST-011,2023-12-20 13:57:00,2023-12-20 15:01:20.475140905,1.07,10.0
20924,ST-011,2023-12-20 18:43:00,2023-12-20 19:52:25.480199386,1.16,1.62
20925,ST-001,2023-12-20 13:31:00,2023-12-20 16:38:25.486541216,3.12,15.17
20926,ST-001,2023-12-20 12:07:00,2023-12-20 13:37:53.403744655,1.51,8.7
20927,ST-001,2023-12-20 13:59:00,2023-12-20 16:45:22.521662928,2.77,11.54
20928,ST-001,2023-12-20 16:47:00,2023-12-20 19:31:42.942803019,2.75,19.02
20929,ST-008,2023-12-20 11:48:00,2023-12-20 13:48:04.929260331,2.0,12.19
20930,ST-001,2023-12-20 05:32:00,2023-12-20 07:38:18.208405252,2.11,7.46
20931,ST-007,2023-12-20 09:57:00,2023-12-20 12:25:49.215219753,2.48,6.19
20932,ST-010,2023-12-20 20:23:00,2023-12-20 21:53:01.661777183,1.5,9.4
20933,ST-001,2023-12-20 12:31:00,2023-12-20 15:45:40.003688040,3.24,10.51
20934,ST-006,2023-12-20 09:56:00,2023-12-20 14:27:44.626158822,4.53,23.09
20935,ST-010,2023-12-20 17:28:00,2023-12-20 20:56:14.129243136,3.47,10.4
20936,ST-009,2023-12-20 12:31:00,2023-12-20 15:10:30.715720594,2.66,8.65
20937,ST-013,2023-12-20 08:42:00,2023-12-20 10:17:23.436329757,1.59,5.89
20938,ST-012,2023-12-20 12:17:00,2023-12-20 16:14:43.763363737,3.96,19.3
20939,ST-003,2023-12-20 14:15:00,2023-12-20 16:37:33.273468900,2.38,8.69
20940,ST-014,2023-12-20 14:15:00,2023-12-20 17:57:14.981337261,3.7,22.91
20941,ST-007,2023-12-20 09:11:00,2023-12-20 09:46:07.002591312,0.59,6.46
20942,ST-004,2023-12-20 10:15:00,2023-12-20 14:42:28.536103161,4.46,19.05
20943,ST-010,2023-12-20 10:15:00,2023-12-20 10:27:00.000000000,0.2,0.5
20944,ST-009,2023-12-21 13:21:00,2023-12-21 16:10:12.790443539,2.82,15.14
20945,ST-012,2023-12-21 05:20:00,2023-12-21 07:26:24.814706636,2.11,5.52
20946,ST-008,2023-12-21 16:15:00,2023-12-21 18:06:48.580475925,1.86,7.98
20947,ST-011,2023-12-21 11:29:00,2023-12-21 15:54:30.999680995,4.43,21.15
20948,ST-009,2023-12-21 08:28:00,2023-12-21 10:56:09.808422786,2.47,12.39
20949,ST-012,2023-12-21 12:40:00,2023-12-21 12:52:00.000000000,0.2,3.32
20950,ST-010,2023-12-21 15:13:00,2023-12-21 18:08:05.214761499,2.92,14.23
20951,ST-001,2023-12-21 19:24:00,2023-12-21 21:07:08.225430991,1.72,12.54
20952,ST-009,2023-12-21 13:02:00,2023-12-21 15:15:23.956865512,2.22,10.12
20953,ST-002,2023-12-21 19:30:00,2023-12-21 20:32:34.548948850,1.04,4.01
20954,ST-002,2023-12-21 10:11:00,2023-12-21 12:42:15.346270907,2.52,15.61
20955,ST-008,2023-12-21 09:09:00,2023-12-21 11:17:52.185570801,2.15,12.91
20956,ST-012,2023-12-21 13:04:00,2023-12-21 16:03:26.326015068,2.99,12.5
20957,ST-009,2023-12-21 14:18:00,2023-12-21 19:33:57.981987432,5.27,21.77
20958,ST-007,2023-12-21 15:40:00,2023-12-21 21:01:36.088715111,5.36,21.03
20959,ST-007,2023-12-21 16:29:00,2023-12-21 19:57:59.210550352,3.48,12.4
20960,ST-005,2023-12-21 08:16:00,2023-12-21 10:19:35.321513513,2.06,8.2
20961,ST-014,2023-12-21 17:03:00,2023-12-21 19:26:05.638653211,2.38,15.0
20962,ST-012,2023-12-21 07:19:00,2023-12-21 11:10:32.872739798,3.86,19.41
20963,ST-013,2023-12-21 14:37:00,2023-12-21 19:14:39.595840345,4.63,15.16
20964,ST-009,2023-12-21 05:25:00,2023-12-21 07:32:49.225880654,2.13,9.87
20965,ST-010,2023-12-21 16:22:00,2023-12-21 21:50:26.239792778,5.47,23.01
20966,ST-004,2023-12-21 15:43:00,2023-12-21 18:39:50.088317380,2.95,
20967,ST-010,2023-12-21 17:48:00,2023-12-21 18:34:08.524550775,0.77,3.86
20968,ST-001,2023-12-21 22:03:00,2023-12-21 23:15:30.531572803,1.21,6.8
20969,ST-015,2023-12-21 10:06:00,2023-12-21 12:38:47.426989227,2.55,9.68
20970,ST-007,2023-12-21 19:34:00,2023-12-21 19:48:15.051587350,0.24,1.88
20971,ST-015,2023-12-21 16:29:00,2023-12-21 18:31:32.099700576,2.04,3.82
20972,ST-009,2023-12-21 08:45:00,2023-12-21 12:26:44.788424363,3.7,19.39
20973,ST-010,2023-12-21 15:44:00,2023-12-21 17:27:47.151202509,1.73,6.76
20974,ST-009,2023-12-21 11:21:00,2023-12-21 15:36:51.730241671,4.26,24.08
20975,ST-010,2023-12-21 14:01:00,2023-12-21 15:57:46.221065036,1.95,8.65
20976,ST-010,2023-12-21 12:10:00,2023-12-21 15:09:22.113010010,2.99,11.12
20977,ST-001,2023-12-21 11:41:00,2023-12-21 14:22:30.566154549,2.69,15.77
20978,ST-009,2023-12-21 14:08:00,2023-12-21 15:31:32.123924848,1.39,8.76
20979,ST-011,2023-12-21 12:24:00,2023-12-21 14:59:41.625432205,2.59,9.84
20980,ST-004,2023-12-21 14:27:00,2023-12-21 18:03:37.475575024,3.61,11.94
20981,ST-007,2023-12-21 14:02:00,2023-12-21 16:07:17.062606208,2.09,8.14
20982,ST-003,2023-12-21 21:40:00,2023-12-22 01:44:44.903452088,4.08,19.62
20983,ST-003,2023-12-21 14:52:00,2023-12-21 16:33:40.793457574,1.69,
20984,ST-005,2023-12-21 10:35:00,2023-12-21 14:13:33.139948037,3.64,15.49
20985,ST-005,2023-12-21 10:40:00,2023-12-21 11:42:34.184162179,1.04,5.58
20986,ST-012,2023-12-21 12:39:00,2023-12-21 15:39:03.044188444,3.0,14.23
20987,ST-011,2023-12-21 08:57:00,2023-12-21 11:22:01.297043226,2.42,12.59
20988,ST-013,2023-12-21 10:18:00,2023-12-21 12:58:10.403413782,2.67,12.12
20989,ST-005,2023-12-21 14:00:00,2023-12-21 15:24:43.696563118,1.41,10.76
20990,ST-002,2023-12-21 19:18:00,2023-12-21 19:30:00.000000000,0.2,0.5
20991,ST-009,2023-12-21 17:16:00,2023-12-21 20:02:48.569292165,2.78,11.91
20992,ST-001,2023-12-21 12:25:00,2023-12-21 17:16:17.897334954,4.85,19.82
20993,ST-008,2023-12-21 10:28:00,2023-12-21 12:36:49.651649379,2.15,6.53
20994,ST-004,2023-12-21 17:41:00,2023-12-21 19:58:28.686007367,2.29,11.72
20995,ST-004,2023-12-21 15:31:00,2023-12-21 19:26:08.821295221,3.92,13.82
20996,ST-011,2023-12-21 10:49:00,2023-12-21 12:47:18.558498934,1.97,9.31
20997,ST-005,2023-12-21 12:37:00,2023-12-21 15:01:40.312690680,2.41,11.28
20998,ST-005,2023-12-21 04:31:00,2023-12-21 05:55:47.461166350,1.41,9.54
20999,ST-012,2023-12-21 17:44:00,2023-12-21 19:33:09.886049830,1.82,10.56
21000,ST-008,2023-12-21 02:21:00,2023-12-21 03:49:10.910938955,1.47,6.07
21001,ST-009,2023-12-21 07:53:00,2023-12-21 10:50:09.538864457,2.95,13.07
21002,ST-005,2023-12-21 13:47:00,2023-12-21 16:23:26.665750768,2.61,13.05
21003,ST-011,2023-12-21 13:38:00,2023-12-21 18:30:24.614539046,4.87,15.61
21004,ST-001,2023-12-21 17:36:00,2023-12-21 18:20:25.376979236,0.74,5.95
21005,ST-009,2023-12-21 07:47:00,2023-12-21 11:28:18.728124359,3.69,19.79
21006,ST-004,2023-12-21 12:15:00,2023-12-21 16:18:25.338891721,4.06,12.76
21007,ST-013,2023-12-21 07:56:00,2023-12-21 11:07:47.957178235,3.2,13.68
21008,ST-005,2023-12-21 19:45:00,2023-12-21 20:22:15.804084437,0.62,4.89
21009,ST-012,2023-12-21 13:00:00,2023-12-21 16:31:48.302468824,3.53,17.96
21010,ST-011,2023-12-21 09:19:00,2023-12-21 12:33:28.952985958,3.24,16.54
21011,ST-009,2023-12-21 15:01:00,2023-12-21 17:37:57.892135561,2.62,8.03
21012,ST-008,2023-12-21 11:10:00,2023-12-21 13:42:05.976720047,2.53,9.96
21013,ST-013,2023-12-21 14:14:00,2023-12-21 16:39:50.618661460,2.43,11.55
21014,ST-008,2023-12-21 21:48:00,2023-12-22 00:50:33.860374367,3.04,12.18
21015,ST-008,2023-12-21 13:33:00,2023-12-21 18:30:47.886484357,4.96,21.38
21016,ST-012,2023-12-21 16:55:00,2023-12-21 19:33:45.841410059,2.65,6.75
21017,ST-006,2023-12-21 17:38:00,2023-12-21 17:50:00.000000000,0.2,3.04
21018,ST-006,2023-12-21 12:21:00,2023-12-21 14:16:54.016575939,1.93,11.83
21019,ST-001,2023-12-21 07:56:00,2023-12-21 08:08:00.000000000,0.2,0.5
21020,ST-006,2023-12-21 03:16:00,2023-12-21 04:59:37.999481366,1.73,10.39
21021,ST-008,2023-12-21 06:01:00,2023-12-21 08:45:16.016585217,2.74,9.17
21022,ST-013,2023-12-21 10:26:00,2023-12-21 12:23:16.194848396,1.95,8.34
21023,ST-009,2023-12-21 10:43:00,2023-12-21 14:17:15.923752426,3.57,15.73
21024,ST-006,2023-12-21 13:07:00,2023-12-21 13:49:57.873816559,0.72,3.49
21025,ST-011,2023-12-21 16:20:00,2023-12-21 19:20:23.264651137,3.01,9.98
21026,ST-009,2023-12-21 17:26:00,2023-12-21 19:33:21.158778683,2.12,9.08
21027,ST-007,2023-12-21 19:41:00,2023-12-21 22:05:31.279886545,2.41,9.43
21028,ST-010,2023-12-21 20:21:00,2023-12-21 22:53:41.671833557,2.54,11.26
21029,ST-003,2023-12-21 14:55:00,2023-12-21 17:27:02.598879932,2.53,13.36
21030,ST-002,2023-12-21 17:26:00,2023-12-21 20:43:46.743193112,3.3,15.86
21031,ST-004,2023-12-21 10:08:00,2023-12-21 10:30:53.712013356,0.38,0.5
21032,ST-006,2023-12-21 17:34:00,2023-12-21 19:16:39.916404280,1.71,3.9
21033,ST-003,2023-12-21 09:37:00,2023-12-21 11:38:43.403869596,2.03,10.59
21034,ST-003,2023-12-22 12:32:00,2023-12-22 13:21:18.950564450,0.82,4.48
21035,ST-003,2023-12-22 11:28:00,2023-12-22 14:05:05.124566234,2.62,9.01
21036,ST-002,2023-12-22 16:06:00,2023-12-22 18:47:35.092353065,2.69,
21037,ST-014,2023-12-22 12:40:00,2023-12-22 16:37:19.509760546,3.96,12.05
21038,ST-010,2023-12-22 11:02:00,2023-12-22 13:35:15.868062687,2.55,10.35
21039,ST-010,2023-12-22 18:41:00,2023-12-22 19:48:07.575126552,1.12,9.49
21040,ST-009,2023-12-22 13:31:00,2023-12-22 16:02:44.592882682,2.53,11.96
21041,ST-009,2023-12-22 08:27:00,2023-12-22 10:05:16.000695720,1.64,9.09
21042,ST-013,2023-12-22 05:41:00,2023-12-22 08:57:30.641216297,3.28,12.1
21043,ST-012,2023-12-22 11:26:00,2023-12-22 15:18:07.875167882,3.87,17.79
21044,ST-005,2023-12-22 08:11:00,2023-12-22 10:24:14.974515458,2.22,9.94
21045,ST-003,2023-12-22 07:48:00,2023-12-22 10:01:31.298063421,2.23,14.4
21046,ST-001,2023-12-22 10:08:00,2023-12-22 12:48:32.645659414,2.68,13.66
21047,ST-014,2023-12-22 11:49:00,2023-12-22 14:08:24.287334139,2.32,
21048,ST-012,2023-12-22 15:22:00,2023-12-22 15:34:00.000000000,0.2,0.5
21049,ST-007,2023-12-22 10:43:00,2023-12-22 14:58:06.550547562,4.25,17.78
21050,ST-011,2023-12-22 13:36:00,2023-12-22 16:38:13.794802896,3.04,12.48
21051,ST-007,2023-12-22 10:42:00,2023-12-22 12:39:57.762223857,1.97,7.09
21052,ST-001,2023-12-22 12:25:00,2023-12-22 15:57:29.293656513,3.54,14.57
21053,ST-010,2023-12-22 20:09:00,2023-12-22 22:10:55.843491494,2.03,11.14
21054,ST-003,2023-12-22 13:22:00,2023-12-22 17:09:27.892408926,3.79,16.53
21055,ST-007,2023-12-22 12:52:00,2023-12-22 15:03:38.115602847,2.19,9.84
21056,ST-012,2023-12-22 14:59:00,2023-12-22 20:44:20.311023740,5.76,22.52
21057,ST-014,2023-12-22 13:16:00,2023-12-22 14:24:29.678338045,1.14,7.37
21058,ST-008,2023-12-22 10:10:00,2023-12-22 14:18:27.651815891,4.14,17.2
21059,ST-012,2023-12-22 15:29:00,2023-12-22 18:05:50.495538044,2.61,13.41
21060,ST-009,2023-12-22 12:42:00,2023-12-22 14:45:29.711492857,2.06,11.63
21061,ST-010,2023-12-22 06:36:00,2023-12-22 07:45:43.300997248,1.16,2.22
21062,ST-012,2023-12-22 09:39:00,2023-12-22 12:53:04.224000671,3.23,9.89
21063,ST-012,2023-12-22 11:26:00,2023-12-22 15:07:36.334911254,3.69,16.1
21064,ST-012,2023-12-22 14:52:00,2023-12-22 16:15:18.248281633,1.39,2.53
21065,ST-002,2023-12-22 11:56:00,2023-12-22 15:01:19.287764235,3.09,12.16
21066,ST-007,2023-12-22 18:24:00,2023-12-22 21:07:34.085059239,2.73,10.91
21067,ST-001,2023-12-22 16:06:00,2023-12-22 19:10:37.515518750,3.08,14.51
21068,ST-003,2023-12-22 17:15:00,2023-12-22 19:13:27.416519055,1.97,10.34
21069,ST-001,2023-12-22 13:37:00,2023-12-22 15:42:43.668076104,2.1,7.55
21070,ST-012,2023-12-22 13:06:00,2023-12-22 17:35:07.391150061,4.49,21.03
21071,ST-003,2023-12-22 13:23:00,2023-12-22 14:01:20.376491785,0.64,2.52
21072,ST-005,2023-12-22 19:34:00,2023-12-22 21:01:11.720903636,1.45,2.39
21073,ST-012,2023-12-22 09:21:00,2023-12-22 09:33:00.000000000,0.2,1.44
21074,ST-015,2023-12-22 08:53:00,2023-12-22 12:25:06.402588526,3.54,15.05
21075,ST-003,2023-12-22 16:45:00,2023-12-22 20:36:26.724142300,3.86,13.92
21076,ST-002,2023-12-22 11:26:00,2023-12-22 15:47:35.679313272,4.36,16.86
21077,ST-007,2023-12-22 09:13:00,2023-12-22 11:31:56.164156715,2.32,8.46
21078,ST-004,2023-12-22 13:25:00,2023-12-22 14:50:35.264957828,1.43,4.83
21079,ST-013,2023-12-22 13:35:00,2023-12-22 14:51:45.633836245,1.28,5.92
21080,ST-015,2023-12-22 15:46:00,2023-12-22 19:04:28.371995560,3.31,15.56
21081,ST-008,2023-12-22 09:43:00,2023-12-22 11:10:14.514571731,1.45,6.2
21082,ST-006,2023-12-22 10:35:00,2023-12-22 12:42:45.234516891,2.13,12.97
21083,ST-004,2023-12-22 19:40:00,2023-12-22 22:54:47.470449559,3.25,12.18
21084,ST-007,2023-12-22 19:10:00,2023-12-22 21:03:59.065144646,1.9,10.51
21085,ST-006,2023-12-22 12:05:00,2023-12-22 14:34:18.962307000,2.49,17.58
21086,ST-004,2023-12-22 12:20:00,2023-12-22 15:20:40.574588623,3.01,8.62
21087,ST-005,2023-12-22 10:35:00,2023-12-22 13:34:23.296181686,2.99,11.7
21088,ST-004,2023-12-22 16:23:00,2023-12-22 19:36:18.105093775,3.22,8.03
21089,ST-014,2023-12-22 15:46:00,2023-12-22 18:10:07.358982430,2.4,12.15
21090,ST-008,2023-12-22 14:05:00,2023-12-22 16:28:04.666651674,2.38,11.25
21091,ST-005,2023-12-22 18:07:00,2023-12-22 22:12:15.839124726,4.09,21.74
21092,ST-013,2023-12-22 15:08:00,2023-12-22 17:48:05.414141003,2.67,12.71
21093,ST-003,2023-12-22 05:27:00,2023-12-22 08:28:37.525689752,3.03,10.82
21094,ST-012,2023-12-22 12:50:00,2023-12-22 13:49:48.075263299,1.0,0.62
21095,ST-014,2023-12-22 11:19:00,2023-12-22 14:27:17.215016271,3.14,16.28
21096,ST-004,2023-12-22 11:13:00,2023-12-22 14:40:26.147523089,3.46,15.75
21097,ST-015,2023-12-22 14:15:00,2023-12-22 17:42:41.153242750,3.46,16.66
21098,ST-007,2023-12-22 15:31:00,2023-12-22 17:15:42.190825366,1.75,9.44
21099,ST-006,2023-12-22 05:16:00,2023-12-22 07:36:02.092858862,2.33,13.06
21100,ST-005,2023-12-22 13:15:00,2023-12-22 15:10:31.982611386,1.93,7.65
21101,ST-007,2023-12-22 11:17:00,2023-12-22 12:24:08.090226641,1.12,0.5
21102,ST-011,2023-12-22 08:12:00,2023-12-22 08:54:59.657110837,0.72,0.5
21103,ST-010,2023-12-22 08:41:00,2023-12-22 12:50:35.382017439,4.16,13.35
21104,ST-005,2023-12-22 15:21:00,2023-12-22 18:35:16.332512589,3.24,14.1
21105,ST-007,2023-12-22 13:44:00,2023-12-22 15:58:48.428095083,2.25,13.38
21106,ST-013,2023-12-22 06:30:00,2023-12-22 09:36:04.199770165,3.1,16.9
21107,ST-003,2023-12-22 11:18:00,2023-12-22 14:06:49.017819931,2.81,14.43
21108,ST-012,2023-12-22 04:19:00,2023-12-22 06:39:07.729449347,2.34,13.39
21109,ST-014,2023-12-22 07:49:00,2023-12-22 10:33:34.607744345,2.74,11.37
21110,ST-003,2023-12-22 17:34:00,2023-12-22 19:15:39.625792240,1.69,8.53
21111,ST-008,2023-12-22 12:40:00,2023-12-22 16:10:36.626456192,3.51,17.45
21112,ST-010,2023-12-22 11:38:00,2023-12-22 15:51:03.744034538,4.22,21.28
21113,ST-003,2023-12-22 13:17:00,2023-12-22 15:08:10.214788674,1.85,2.35
21114,ST-001,2023-12-22 11:32:00,2023-12-22 14:17:56.216477265,2.77,19.57
21115,ST-009,2023-12-22 14:57:00,2023-12-22 17:19:44.427388881,2.38,12.81
21116,ST-003,2023-12-22 11:58:00,2023-12-22 14:09:09.662187304,2.19,10.32
21117,ST-009,2023-12-22 10:26:00,2023-12-22 11:34:49.325955143,1.15,10.27
21118,ST-011,2023-12-22 07:26:00,2023-12-22 07:38:00.000000000,0.2,2.74
21119,ST-005,2023-12-22 16:14:00,2023-12-22 18:40:28.897370110,2.44,14.56
21120,ST-001,2023-12-22 13:19:00,2023-12-22 17:09:00.731644811,3.83,20.51
21121,ST-002,2023-12-22 15:33:00,2023-12-22 18:01:09.457378218,2.47,12.62
21122,ST-002,2023-12-22 11:12:00,2023-12-22 15:23:32.834598679,4.19,21.21
21123,ST-009,2023-12-22 14:06:00,2023-12-22 15:31:04.187674192,1.42,5.38
21124,ST-004,2023-12-22 05:28:00,2023-12-22 06:26:01.014232507,0.97,4.71
21125,ST-002,2023-12-22 11:02:00,2023-12-22 14:55:25.079638167,3.89,16.43
